Time(s),0.00Hz_Power,86.13Hz_Power,172.27Hz_Power,258.40Hz_Power,344.53Hz_Power,430.66Hz_Power,516.80Hz_Power,602.93Hz_Power,689.06Hz_Power,775.20Hz_Power,861.33Hz_Power,947.46Hz_Power,1033.59Hz_Power,1119.73Hz_Power,1205.86Hz_Power,1291.99Hz_Power,1378.12Hz_Power,1464.26Hz_Power,1550.39Hz_Power,1636.52Hz_Power,1722.66Hz_Power,1808.79Hz_Power,1894.92Hz_Power,1981.05Hz_Power,2067.19Hz_Power,2153.32Hz_Power,2239.45Hz_Power,2325.59Hz_Power,2411.72Hz_Power,2497.85Hz_Power,2583.98Hz_Power,2670.12Hz_Power,2756.25Hz_Power,2842.38Hz_Power,2928.52Hz_Power,3014.65Hz_Power,3100.78Hz_Power,3186.91Hz_Power,3273.05Hz_Power,3359.18Hz_Power,3445.31Hz_Power,3531.45Hz_Power,3617.58Hz_Power,3703.71Hz_Power,3789.84Hz_Power,3875.98Hz_Power,3962.11Hz_Power,4048.24Hz_Power,4134.38Hz_Power,4220.51Hz_Power,4306.64Hz_Power,4392.77Hz_Power,4478.91Hz_Power,4565.04Hz_Power,4651.17Hz_Power,4737.30Hz_Power,4823.44Hz_Power,4909.57Hz_Power,4995.70Hz_Power,5081.84Hz_Power,5167.97Hz_Power,5254.10Hz_Power,5340.23Hz_Power,5426.37Hz_Power,5512.50Hz_Power,5598.63Hz_Power,5684.77Hz_Power,5770.90Hz_Power,5857.03Hz_Power,5943.16Hz_Power,6029.30Hz_Power,6115.43Hz_Power,6201.56Hz_Power,6287.70Hz_Power,6373.83Hz_Power,6459.96Hz_Power,6546.09Hz_Power,6632.23Hz_Power,6718.36Hz_Power,6804.49Hz_Power,6890.62Hz_Power,6976.76Hz_Power,7062.89Hz_Power,7149.02Hz_Power,7235.16Hz_Power,7321.29Hz_Power,7407.42Hz_Power,7493.55Hz_Power,7579.69Hz_Power,7665.82Hz_Power,7751.95Hz_Power,7838.09Hz_Power,7924.22Hz_Power,8010.35Hz_Power,8096.48Hz_Power,8182.62Hz_Power,8268.75Hz_Power,8354.88Hz_Power,8441.02Hz_Power,8527.15Hz_Power,8613.28Hz_Power,8699.41Hz_Power,8785.55Hz_Power,8871.68Hz_Power,8957.81Hz_Power,9043.95Hz_Power,9130.08Hz_Power,9216.21Hz_Power,9302.34Hz_Power,9388.48Hz_Power,9474.61Hz_Power,9560.74Hz_Power,9646.88Hz_Power,9733.01Hz_Power,9819.14Hz_Power,9905.27Hz_Power,9991.41Hz_Power,10077.54Hz_Power,10163.67Hz_Power,10249.80Hz_Power,10335.94Hz_Power,10422.07Hz_Power,10508.20Hz_Power,10594.34Hz_Power,10680.47Hz_Power,10766.60Hz_Power,10852.73Hz_Power,10938.87Hz_Power,11025.00Hz_Power
4.505805,85.350185,378.318956,226.585970,573.967980,25.551053,339.264766,15.396844,1.882056,1.382176,12.972952,136.983465,13.671858,132.348334,12.547231,3.373635,34.711625,1.950443,3.978757,8.968192,6.353625,0.094603,0.388244,3.436484,1.089594,0.106083,0.039991,0.483325,0.198340,0.523520,0.119494,0.007251,0.069396,0.542303,0.225784,0.040372,0.020366,0.016090,0.006355,0.002942,0.003549,0.015005,0.001600,0.004245,0.031426,0.049828,0.011233,0.002009,0.000846,0.016409,0.009029,0.000243,0.000489,0.001428,0.000855,0.000350,0.001158,0.000100,0.000022,0.000075,0.000124,0.000083,0.000003,0.000021,0.000172,0.000038,0.000007,0.000108,0.000054,0.000003,0.000001,0.000007,0.000006,0.000001,0.000008,0.000001,0.000031,0.000011,0.000001,0.000027,0.000025,0.000000,0.000043,0.000090,0.000000,0.000038,0.000002,0.000011,0.000010,0.000001,0.000005,0.000012,0.000001,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.555805,18.440612,28438.523904,2224.085399,375.781290,17.591254,166.523890,180.768143,20.504605,74.306403,17.689693,102.957117,302.815434,80.383217,17.811828,15.565003,114.306556,331.466170,71.097524,1.050686,28.009891,91.790964,18.995624,10.567228,5.904809,0.788443,1.519902,2.756183,0.375337,0.205639,0.185769,0.138149,0.915163,0.436353,0.101212,0.211245,0.119330,0.073150,0.165537,0.333391,0.368136,0.053773,0.014109,0.071402,0.062728,0.068140,0.128683,0.070000,0.004075,0.012672,0.124649,0.017914,0.006814,0.012722,0.005978,0.027479,0.010370,0.001416,0.006473,0.005811,0.002997,0.015208,0.007207,0.004859,0.013517,0.006595,0.001305,0.003047,0.001043,0.004469,0.009689,0.007550,0.003692,0.006350,0.011400,0.002804,0.001007,0.001352,0.001069,0.004144,0.002343,0.000716,0.001962,0.004672,0.003402,0.002065,0.002984,0.001473,0.000614,0.000428,0.000275,0.000050,0.000038,0.000034,0.000017,0.000010,0.000006,0.000003,0.000003,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.605805,1983.636102,45375.826141,19729.207661,5325.672860,171.652024,83.277337,34.273811,121.115346,314.458994,71.007409,336.985706,114.306613,34.287177,26.039431,45.634515,56.262611,33.027011,25.472586,1.392742,1.185666,1.351349,0.497232,3.400869,7.687456,2.628062,2.826774,0.188534,0.285111,1.154971,1.850261,1.710899,0.229235,0.141577,0.662560,0.067523,0.016914,0.017950,0.015198,0.000872,0.001544,0.022117,0.014791,0.005375,0.000646,0.000201,0.001251,0.000930,0.000329,0.000897,0.001475,0.000049,0.000285,0.000003,0.000672,0.000061,0.000066,0.001078,0.002116,0.000594,0.000013,0.000095,0.000155,0.000005,0.000006,0.000033,0.000040,0.000022,0.000048,0.000058,0.000025,0.000009,0.000000,0.000003,0.000014,0.000016,0.000060,0.000176,0.000058,0.000016,0.000019,0.000007,0.000001,0.000006,0.000003,0.000009,0.000017,0.000010,0.000002,0.000000,0.000001,0.000001,0.000000,0.000001,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.655805,924.479327,6567.706468,171.291266,7.003700,33.702078,505.005631,143.193015,4.364926,6.586010,26.240442,0.823518,2.958815,2.973411,84.631607,61.217902,38.994706,5.726914,40.482043,111.126983,36.271696,0.454706,0.040771,0.534968,0.000982,6.304107,1.514320,0.482313,0.034813,0.000328,0.098459,0.011647,0.156036,0.124112,0.032553,0.055363,0.008465,0.166886,0.586472,0.154151,0.007467,0.003271,0.001183,0.002301,0.044499,0.016024,0.013076,0.004001,0.005217,0.005170,0.000044,0.000092,0.000512,0.000453,0.000008,0.000647,0.002070,0.000036,0.000300,0.000995,0.000233,0.000052,0.000540,0.001001,0.000140,0.000013,0.000005,0.000016,0.000106,0.000059,0.000095,0.000122,0.000172,0.000006,0.000000,0.000031,0.000331,0.000478,0.000051,0.000000,0.000001,0.000001,0.000001,0.000003,0.000001,0.000088,0.000043,0.000010,0.000024,0.000058,0.000047,0.000012,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.705805,140.483222,206699.698966,128234.443828,477.232077,39.098734,30.766700,85.959037,113.474386,37.982092,18.592686,0.920533,31.046067,65.782053,2.419830,29.891555,73.071790,82.604090,71.985212,68.427551,180.610051,60.392656,3.254840,0.111426,1.124431,0.329967,0.407060,2.026024,0.014844,1.405872,1.566956,0.656115,0.285354,0.578222,0.242899,0.061906,0.023477,0.078846,0.040274,0.010336,0.000948,0.000179,0.002987,0.021735,0.002938,0.000875,0.001518,0.000264,0.000109,0.001488,0.001850,0.000066,0.001674,0.000350,0.000483,0.001072,0.000162,0.000059,0.000024,0.000003,0.000018,0.000017,0.000069,0.000136,0.000179,0.000162,0.000021,0.000089,0.000032,0.000002,0.000030,0.000039,0.000032,0.000060,0.000005,0.000016,0.000049,0.000015,0.000005,0.000002,0.000004,0.000066,0.000023,0.000037,0.000012,0.000019,0.000002,0.000000,0.000003,0.000003,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.755805,1373.667929,4580.555636,1682.181056,257.389082,64.071378,63.589557,14.135378,2.104100,23.865113,6.346757,11.255690,27.138157,26.507500,27.335180,12.936818,17.913356,42.790718,27.787229,0.955699,49.449984,6.116266,0.143072,0.132138,1.705136,0.457008,2.505811,2.072038,1.846268,0.158611,0.001548,0.171943,0.050635,0.224574,0.377904,0.293208,0.012956,0.018990,0.109202,0.007726,0.040108,0.020581,0.004788,0.001080,0.000455,0.000160,0.000733,0.003784,0.005644,0.013516,0.010773,0.006153,0.007052,0.007333,0.003252,0.002052,0.000956,0.000191,0.000218,0.000432,0.000023,0.000018,0.000113,0.000414,0.000453,0.000079,0.000051,0.000026,0.000008,0.000078,0.000031,0.000002,0.000055,0.000014,0.000019,0.000093,0.000023,0.000005,0.000004,0.000037,0.000038,0.000084,0.000063,0.000032,0.000019,0.000029,0.000007,0.000002,0.000003,0.000000,0.000000,0.000005,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.805805,6.867561,2679.277271,1382.097793,10.971352,3.368362,27.100549,2.491746,6.206784,13.102179,72.016355,137.077149,2.948166,181.179238,148.809792,153.740717,120.187896,3.480896,4.137077,39.764571,22.374960,3.586813,0.121025,1.785004,0.486438,2.721716,5.551032,1.492563,0.561514,0.000350,0.012930,0.033391,0.114950,0.077189,0.018425,0.034706,0.021374,0.060683,0.090838,0.005206,0.016715,0.004818,0.004119,0.036125,0.006364,0.000038,0.000046,0.000189,0.000216,0.000196,0.000930,0.000691,0.000820,0.001464,0.010821,0.004616,0.000091,0.000213,0.000057,0.000002,0.000136,0.000388,0.000237,0.000064,0.000522,0.000062,0.000015,0.000021,0.000052,0.000058,0.000062,0.000050,0.000023,0.000151,0.000080,0.000001,0.000000,0.000001,0.000252,0.000148,0.000077,0.000008,0.000026,0.000137,0.000034,0.000059,0.000300,0.000023,0.000002,0.000004,0.000034,0.000016,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.855805,5694.335298,20944.430327,4148.055446,1470.558432,403.371278,9.488461,181.935822,80.411323,68.346079,48.559677,1.897560,6.755112,40.318192,51.323332,6.932498,5.395536,13.813099,9.675409,23.235058,23.500676,16.528571,4.345356,0.394375,0.194767,0.026432,0.078684,1.348057,2.114302,0.849115,0.260399,0.018105,0.420658,1.129308,0.487576,0.049775,0.032128,0.148816,0.094538,0.001935,0.024453,0.021570,0.004671,0.006834,0.014256,0.000457,0.000746,0.001288,0.000459,0.005916,0.007272,0.001470,0.000722,0.000432,0.002220,0.000374,0.000073,0.000376,0.000015,0.000272,0.000638,0.001188,0.000107,0.000060,0.000158,0.000059,0.000010,0.000135,0.000094,0.000162,0.000249,0.000260,0.000138,0.000066,0.000038,0.000252,0.000152,0.000008,0.000072,0.000000,0.000012,0.000060,0.000049,0.000038,0.000005,0.000003,0.000005,0.000000,0.000002,0.000001,0.000002,0.000005,0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.905805,10608.460633,46216.275982,130.540722,59.301744,7.516900,78.747349,51.739458,1.060536,6.280167,0.034174,3.194454,15.707138,23.028557,26.707165,64.966885,2.121494,106.417655,131.554876,18.240089,0.212694,0.230329,0.635712,3.076744,1.192436,0.926243,5.313482,0.056469,0.168919,0.059897,0.204496,0.150123,0.424976,0.287513,0.001418,0.012138,0.012198,0.035610,0.049795,0.154163,0.067915,0.006960,0.001460,0.001724,0.000637,0.000345,0.002556,0.021868,0.002734,0.000011,0.000288,0.000652,0.001561,0.001288,0.000132,0.000737,0.000854,0.000018,0.000408,0.000029,0.000001,0.000053,0.000389,0.000111,0.000064,0.000443,0.000064,0.000130,0.000136,0.000006,0.000014,0.000008,0.000065,0.001950,0.001803,0.000232,0.000145,0.000062,0.000035,0.000192,0.000129,0.000002,0.000163,0.000617,0.000033,0.000001,0.000001,0.000000,0.000005,0.000050,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.955805,14774.532068,125230.703795,22456.598139,730.458984,45.717947,12.846645,8.649038,24.049146,23.841113,79.023913,78.541352,266.519377,105.392656,27.352415,97.476871,129.536544,227.527410,27.345401,0.473572,0.776599,1.382032,0.415918,0.071534,0.724984,0.819346,0.974638,0.576724,0.985456,0.388001,0.057018,0.337103,0.295427,0.047868,0.120237,0.155615,0.018108,0.003431,0.018783,0.015994,0.000435,0.001487,0.002123,0.003377,0.001027,0.000151,0.000589,0.002477,0.001722,0.001422,0.000859,0.000857,0.000286,0.000494,0.000435,0.000408,0.000089,0.000057,0.000012,0.000012,0.000024,0.000038,0.000231,0.000093,0.000095,0.000715,0.000430,0.000131,0.000201,0.000094,0.000099,0.000025,0.000010,0.000005,0.000009,0.000002,0.000019,0.000049,0.000009,0.000161,0.000078,0.000023,0.000002,0.000030,0.000003,0.000031,0.000270,0.000160,0.000003,0.000002,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.005805,1748.586630,12964.417641,4715.791976,332.541712,22.500488,27.116966,17.542232,37.447727,0.811910,11.633780,10.598863,8.996342,3.900067,4.835479,43.849364,58.024067,27.909520,152.115292,26.129818,5.977574,38.421197,9.096062,4.162131,2.612082,0.424363,0.053606,0.647228,1.181705,0.342667,0.295079,0.029781,0.150452,1.873290,0.525290,0.013031,0.023202,0.013756,0.009446,0.015695,0.002471,0.011051,0.016447,0.007430,0.001315,0.002769,0.003450,0.009401,0.005047,0.001717,0.000421,0.000835,0.000224,0.000073,0.000137,0.000204,0.000225,0.000050,0.000075,0.000012,0.000003,0.000066,0.000141,0.000072,0.000100,0.000018,0.000007,0.000001,0.000077,0.000014,0.000022,0.000048,0.000021,0.000004,0.000003,0.000022,0.000032,0.000015,0.000052,0.000031,0.000006,0.000002,0.000005,0.000024,0.000031,0.000004,0.000045,0.000066,0.000008,0.000001,0.000013,0.000007,0.000002,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.055805,5980993113.944263,7838776957222.624023,2209435419233.632324,2158305712.616060,19112714815.848595,7846612123.615458,1744463887.083842,732625042.615957,2073042.852655,8489784.023938,381462.271316,2275841.137457,5240353.198973,146981.455227,103.281262,4122.392331,3476.915945,80.908574,101.111534,1791.712594,3328.056305,1403.618488,1352.712453,1225.240580,232.126020,680.575670,433.746035,62.548410,173.885760,185.082497,373.002708,69.401322,0.007575,35.933360,40.432370,0.109031,52.950198,247.469541,134.711933,5.047149,3.260622,25.663767,260.092703,46.147067,1.892236,5.471288,3.920563,4.890135,12.407133,1.637321,1.252073,0.233514,6.372979,235.678049,190.555943,284.419562,247.953318,8.780679,15.564806,3.233806,6.075656,7.195047,6.211950,8.044993,1.306979,5.124368,51.624904,74.940274,30.169364,90.990711,59.403346,1.023135,0.156800,4.652330,22.449990,12.447684,6.157958,94.928638,160.524174,51.812113,30.401221,4.713735,4.101472,0.665881,0.368559,0.580772,0.173882,0.055657,0.415555,1.489576,3.701654,3.174967,0.217195,0.072259,0.018532,0.024483,0.084519,0.045303,0.027751,0.002658,0.000060,0.002377,0.012945,0.000337,0.010277,0.017642,0.000172,0.016751,0.004689,0.000262,0.006223,0.000204,0.000202,0.000395,0.000474,0.000040,0.000414,0.003429,0.000078,0.002621,0.002968,0.000221,0.003493,0.000639,0.000239,0.000595,0.000003,0.000019,0.000001
5.105805,11246980.169075,639851583.909589,442513125.746393,19814456.129150,1373861.403462,78229.483555,23185.118695,68792.182204,5190.231148,71.715084,217.045163,663.019152,374.986809,125.997926,63.860384,38.305881,66.430157,297.654386,388.873543,57.767604,3.390680,3.280492,1.847309,0.316801,0.028900,0.134140,1.056962,1.342002,1.339846,1.496170,0.074150,0.264868,1.034096,0.137980,0.011754,0.008689,0.001967,0.001789,0.005794,0.010537,0.011402,0.003036,0.003587,0.003820,0.004033,0.000319,0.000951,0.002465,0.002157,0.000013,0.000096,0.001365,0.000106,0.000947,0.002907,0.000298,0.000791,0.000719,0.000558,0.000077,0.000138,0.000036,0.000904,0.001654,0.001151,0.001882,0.000070,0.000014,0.000142,0.001646,0.000688,0.000026,0.000085,0.000042,0.000021,0.000020,0.000002,0.000001,0.000053,0.000517,0.001247,0.001645,0.001418,0.000380,0.000002,0.000096,0.000332,0.000024,0.000007,0.000003,0.000001,0.000001,0.000004,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.155805,247801372557.733856,3392346467978.768555,849509228718.825073,65843614714.524368,59690412401.751785,175521393147.992889,205312263594.817871,32628002417.945900,4752903065.405286,247929907.555595,41248684.171108,274886250.581246,1958253186.114692,921747702.906191,133114973.710205,5787871.450710,200774845.011844,886383014.804685,161622508.257239,21252828.468214,613645.041121,572466.264609,43396707.515382,202330954.195173,81198877.229075,5754693.337514,148671.853968,221960.939083,860858.081490,231516.368520,580722.822263,993359.287551,194851.451614,152560.489363,61949.451664,11465.302944,477117.687417,708928.583730,201054.482420,402886.211135,35066.194344,112221.283386,1055745.537460,709565.989425,241583.357026,205385.004899,176982.305084,169847.363275,57977.266267,27475.527360,64808.229282,61304.045535,22935.494162,38721.742951,65901.682054,17992.858905,5083.579762,30907.379902,40050.554299,18525.134609,11805.563862,16701.671694,8451.217795,13574.686190,20472.001484,9340.202912,11223.681285,13624.356200,10694.955566,22398.647418,28848.030651,34301.920132,37770.809051,7692.445148,3786.831996,17470.057014,11559.007082,2788.407240,7433.115562,10697.833573,7009.873360,7032.859475,7135.717891,6196.585933,8530.640582,5160.952356,2893.575022,5292.587004,7894.546957,6598.833341,3782.002175,3228.066936,4238.310806,6230.797513,5808.661663,3196.382855,3677.338430,5806.378309,4877.684868,4442.312080,4397.105182,3869.671822,5796.124051,5451.079214,3311.192925,3883.776680,4105.465236,3604.865449,5351.594813,4953.973376,3218.754971,3943.852038,3860.815113,3612.226795,4436.691336,3458.515468,3192.706440,4944.102808,4435.312412,3110.623654,3219.711586,3354.436237,3746.578604,4317.322594,3721.180479,3435.446671,3922.193691,3622.172541,790.010733
5.205805,683843.460811,23134842437.548061,8926833985.470716,428321071.120056,57122078.215291,14625416.125990,6789781.990076,1272110.553148,223014.935577,77948.397630,253017.078435,333837.935973,33325.721054,584.280942,1503.412235,3675.036437,1407.932643,2752.536757,23769.204716,7254.538505,38.893976,15.767709,947.722133,3320.435979,1454.371438,188.058529,234.017129,212.425127,173.429094,25.908134,3.235664,2.924610,6.848096,19.385657,83.239997,531.866463,1042.968632,529.724893,199.338854,131.385539,182.928508,555.767293,725.522304,753.520482,1055.754048,947.504484,692.422360,532.858391,312.564537,153.364690,261.806838,473.627984,402.660310,362.920874,353.053968,175.891840,122.070372,146.037170,113.041025,89.257268,126.061816,153.263198,123.965637,97.227930,79.127270,73.343665,84.392545,119.777336,126.890823,99.432079,160.965844,269.472362,226.848792,203.478522,190.952233,182.750187,218.338578,167.529851,118.767683,100.896754,75.836079,48.887347,42.562869,42.973779,38.310297,24.730294,16.127529,7.609493,1.997962,0.684367,0.162380,0.029566,0.015772,0.009805,0.005267,0.003673,0.006309,0.007914,0.006651,0.006608,0.003247,0.000898,0.000238,0.000040,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.255805,31445988899.066715,990518889872.994873,373667334766.373840,587674761.145372,195550473.661578,950061198.671700,6359813.381133,12335655.457152,689489.177970,772.486803,366.703067,383.254847,47.609150,75.140942,7.084679,19.086356,32.365806,59.542288,1.031057,0.107785,0.069434,8.656390,5.497412,3.560958,2.463936,0.049890,0.275401,0.162724,0.226250,0.154760,0.029959,0.011972,0.009473,0.156645,0.152980,0.098135,0.001793,0.001003,0.001807,0.000360,0.000651,0.000093,0.001620,0.001115,0.000158,0.000050,0.000024,0.000144,0.000498,0.000307,0.000112,0.000074,0.000030,0.000080,0.001107,0.003055,0.000265,0.000034,0.000345,0.000065,0.000083,0.000035,0.000635,0.000968,0.000017,0.000062,0.002026,0.005121,0.000103,0.015217,0.049918,0.047999,0.002759,0.000055,0.001264,0.000675,0.000400,0.000357,0.000010,0.000015,0.000001,0.000126,0.000012,0.000000,0.000001,0.000010,0.000310,0.001914,0.000203,0.000075,0.000096,0.000003,0.000008,0.000004,0.000001,0.000000,0.000005,0.000001,0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.305805,651575.513428,13587122.370643,2898896.974751,2744.680087,2031.119447,2892.753740,18.712499,52.902800,4.061755,2.274948,1.294419,3.734698,15.794679,15.245758,2.588903,0.097315,8.661574,3.677681,0.497900,1.312070,0.405099,0.000238,0.033093,0.017917,0.049418,0.379536,1.153092,0.574469,0.092110,0.005194,0.089401,0.032043,0.059140,0.024381,0.001224,0.000008,0.001925,0.004069,0.001119,0.000217,0.002979,0.000910,0.000071,0.002009,0.000014,0.000142,0.000220,0.000136,0.000004,0.000563,0.000000,0.000297,0.000307,0.000063,0.000241,0.000660,0.000128,0.000021,0.000013,0.000015,0.000064,0.000082,0.000001,0.000003,0.000002,0.000005,0.000000,0.000007,0.000003,0.000002,0.000001,0.000003,0.000026,0.000000,0.000000,0.000000,0.000000,0.000002,0.000015,0.000000,0.000007,0.000009,0.000005,0.000000,0.000004,0.000001,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.355805,3.001439,446681.542190,258356.056510,471.567898,51.311155,71.489933,42.827434,21.023141,10.106971,24.618683,66.869479,15.865114,40.356980,15.648367,10.280839,27.485996,4.664623,1.011393,10.058517,11.160992,0.527392,0.155755,0.307246,0.407021,2.348107,0.539021,0.034658,0.008710,0.005552,0.019109,0.086860,0.000994,0.036810,0.000312,0.040463,0.044156,0.001735,0.003666,0.016629,0.002920,0.000442,0.000735,0.000458,0.000759,0.000443,0.000004,0.000141,0.001177,0.000448,0.000022,0.000699,0.000052,0.000008,0.000014,0.000010,0.000017,0.000009,0.000003,0.000003,0.000001,0.000004,0.000005,0.000003,0.000006,0.000011,0.000001,0.000009,0.000002,0.000000,0.000003,0.000010,0.000005,0.000000,0.000007,0.000008,0.000000,0.000007,0.000008,0.000001,0.000003,0.000001,0.000001,0.000010,0.000008,0.000007,0.000005,0.000007,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
